country,target domain,CLS,LCP,FID,OSI,category
UK,https://chambers.com,0.00169,1006.14250,160.00000,1148.22269,legal
UK,https://legalservices.gov.uk,,,,,legal
UK,https://cla.co.uk,0.00000,1528.24620,102.00000,2646.95642,legal
UK,https://casemine.com,,,,,legal
UK,https://lawprof.co,0.30784,828.22400,76.00000,1224.36832,legal
UK,https://sentencingcouncil.org.uk,0.16931,3496.38300,68.00000,1990.61105,legal
UK,https://reviewsolicitors.co.uk,0.00881,963.07700,50.00000,628.78600,legal
UK,https://rocketlawyer.com,0.02299,5927.82810,83.00000,1801.13911,legal
UK,https://chambersstudent.co.uk,,,,,legal
UK,https://irwinmitchell.com,0.00013,1644.20545,493.00000,3348.89365,legal
UK,https://pinsentmasons.com,0.04439,1184.53800,119.00000,1436.59822,legal
UK,https://lawcareers.net,0.30162,1824.74230,83.00000,2672.79651,legal
UK,https://ohchr.org,0.00025,2102.23425,48.00000,1876.66184,legal
UK,https://rollonfriday.com,0.00534,2059.26050,105.00000,1329.21726,legal
UK,https://hrw.org,0.00000,1449.98500,111.00000,1034.09599,legal
UK,https://wolterskluwer.eu,,,,,legal
UK,https://taylor-rose.co.uk,0.00956,2420.15165,218.00000,1827.80040,legal
UK,https://lexology.com,0.09332,1004.45450,44.00000,1069.96492,legal
UK,https://aoshearman.com,0.01871,960.98450,391.00000,3388.95183,legal
UK,https://cliffordchance.com,0.00678,5791.61050,106.00000,3006.99300,legal
UK,https://whitecase.com,0.00199,3475.39800,93.00000,1598.67732,legal
UK,https://slaughterandmay.com,0.00951,1515.91100,59.00000,1131.34277,legal
UK,https://thelawyer.com,0.23697,2869.81600,57.00000,1625.57400,legal
UK,https://herbertsmithfreehills.com,0.00231,2283.53180,51.00000,2687.81277,legal
UK,https://vlex.co.uk,0.00001,828.57400,84.00000,808.73998,legal
UK,https://googleplex.com,0.02446,1461.06200,30.00000,947.64496,legal
UK,https://icca.ac.uk,0.01151,3164.81090,135.00000,1849.17865,legal
UK,https://allaboutlaw.co.uk,0.21188,2140.94710,799.00000,3321.41834,legal
UK,https://wolterskluwer.com,0.00070,3485.62300,536.00000,3149.96886,legal
UK,https://actionstep.com,0.00089,2668.14200,80.00000,2249.27526,legal
UK,https://co-oplegalservices.co.uk,0.00002,,,,legal
UK,https://justice.gov,0.23071,2914.88620,53.00000,1591.94896,legal
UK,https://addleshawgoddard.com,0.00447,6405.61450,249.00000,6864.32011,legal
UK,https://wipo.int,0.07039,2085.95800,218.00000,2200.27484,legal
UK,https://nortonrosefulbright.com,0.00925,2426.69800,77.00000,1858.93275,legal
UK,https://barbri-prep.com,0.08598,5189.32700,203.00000,3474.94006,legal
UK,https://justia.com,0.00379,1538.37640,38.00000,1489.43120,legal
UK,https://taylorwessing.com,0.00189,2442.55400,120.00000,1869.60990,legal
UK,https://dlapiper.com,0.00482,2301.01550,96.00000,2206.44649,legal
UK,https://barstandardsboard.org.uk,0.23417,1099.37500,37.00000,1563.84233,legal
UK,https://linklaters.com,0.00302,2017.18450,37.00000,1716.63865,legal
UK,https://osborneclarke.com,0.30532,3289.89500,6064.00000,7949.66815,legal
UK,https://twobirds.com,0.00232,1578.21200,57.00000,3046.41513,legal
UK,https://e-lawresources.co.uk,0.04230,1574.90125,296.00000,2156.12256,legal
UK,https://epo.org,0.01900,2773.94200,174.00000,1618.82694,legal
UK,https://leighday.co.uk,0.00000,1212.45200,283.00000,1501.67263,legal
UK,https://espacenet.com,0.00245,1077.56451,234.00000,1138.02501,legal
UK,https://uspto.gov,0.00008,2231.93600,166.00000,1785.98156,legal
UK,https://amnesty.org.uk,0.08278,858.75300,32.00000,1318.01974,legal
UK,https://freshfields.com,0.00260,1993.19350,67.00000,1354.78503,legal
UK,https://leap365.co.uk,0.00297,1103.86620,22.00000,1357.93522,legal
UK,https://hoganlovells.com,0.00878,2653.31850,320.00000,4676.76376,legal
UK,https://simmons-simmons.com,0.05099,2439.66600,184.00000,2688.79913,legal
UK,https://reedsmith.com,0.46563,2914.70600,198.00000,2641.51881,legal
UK,https://postofficehorizoninquiry.org.uk,0.15834,2566.05010,103.00000,2019.37145,legal
UK,https://ssd.com,,,,,legal
UK,https://roaep.ro,0.00000,267.50450,41.00000,1002.73482,legal
UK,https://kennedyslaw.com,0.01466,1721.54925,66.00000,1190.15710,legal
UK,https://egi.co.uk,0.28984,2190.89220,50.00000,1973.89330,legal
UK,https://shoosmiths.com,0.00974,2008.44100,111.00000,1644.42585,legal
UK,https://thelawyerportal.com,0.00248,2654.96350,57.00000,1372.32760,legal
UK,https://1cor.com,0.04291,1944.65140,62.00000,1225.49191,legal
UK,https://farrer.co.uk,0.00000,1284.54300,50.00000,3766.98799,legal
UK,https://12twenty.com,0.00096,2995.15050,88.00000,1313.04718,legal
UK,https://opus2.com,0.03400,1520.49700,34.00000,1717.62606,legal
UK,https://officialinjuryclaim.org.uk,0.07415,2664.32675,16.00000,2110.70167,legal
UK,https://bloomberglaw.com,0.03848,3858.33400,29.00000,3012.26127,legal
UK,https://bakermckenzie.com,0.04555,2327.12850,149.00000,2779.11839,legal
UK,https://dentons.com,0.47804,2958.02150,94.00000,3992.39576,legal
UK,https://dhlglobalmail.com,,,,,legal
UK,https://theupsstore.com,,,,,legal
UK,https://parcelsapp.com,,,,,legal
UK,https://truckstop.com,,,,,legal
UK,https://extraspace.com,,,,,legal
US,https://law.ac.uk,0.00184,1261.54294,41.00000,1538.23247,legal
US,https://westlaw.com,0.00000,3588.75260,105.00000,2949.18090,legal
US,https://sra.org.uk,0.03416,4443.37200,196.00000,3465.34563,legal
US,https://lawsociety.org.uk,0.02188,3775.05475,182.00000,2141.99041,legal
US,https://arup.com,0.00000,3581.01670,117.00000,3445.49288,legal
US,https://caselines.co.uk,0.00098,1297.19200,37.00000,1317.76302,legal
US,https://lexis.com,0.01045,2822.80450,33.00000,3035.51682,legal
US,https://legalcheek.com,0.00327,2427.58500,81.00000,1770.82878,legal
US,https://lawteacher.net,0.00953,623.15700,29.00000,550.47196,legal
US,https://judiciary.uk,0.00216,2221.14350,35.00000,1426.07378,legal
US,https://lexisnexis.com,0.00000,5529.64100,16.00000,7536.31799,legal
US,https://clio.com,0.00000,7682.04500,186.00000,5776.27962,legal
US,https://lexisnexis.co.uk,0.21119,2603.85400,89.00000,3445.64234,legal
US,https://sp1-brevo.net,0.00000,476.85700,16.00000,476.85700,legal
US,https://ipo.gov.uk,0.18205,1329.09200,39.00000,768.73196,legal
US,https://infotrack.co.uk,0.25528,4248.54380,290.00000,3080.91166,legal
US,https://cjsm.net,0.04200,898.16100,17.00000,778.16100,legal
US,https://legal500.com,0.00161,1416.49600,228.00000,1108.74711,legal
US,https://sec.gov,0.12692,917.34400,74.00000,975.62555,legal
US,https://supremecourt.uk,0.04616,1454.41600,82.00000,1170.30750,legal
US,https://courtserve.net,0.01646,1453.38900,72.00000,1268.59800,legal
US,https://lawgazette.co.uk,0.01370,1506.46200,129.00000,2602.12833,legal
US,https://thecorporatelawacademy.com,0.00727,6195.38275,165.00000,3109.61325,legal
US,https://chambers.com,0.00169,1006.14250,160.00000,1148.22269,legal
US,https://legalservices.gov.uk,,,,,legal
US,https://cla.co.uk,0.00000,1528.24620,102.00000,2646.95642,legal
US,https://casemine.com,,,,,legal
US,https://lawprof.co,0.30784,828.22400,76.00000,1224.36832,legal
US,https://sentencingcouncil.org.uk,0.16931,3496.38300,68.00000,1990.61105,legal
US,https://reviewsolicitors.co.uk,0.00881,963.07700,50.00000,628.78600,legal
US,https://rocketlawyer.com,0.02299,5927.82810,83.00000,1801.13911,legal
US,https://chambersstudent.co.uk,,,,,legal
US,https://irwinmitchell.com,0.00013,1644.20545,493.00000,3348.89365,legal
US,https://pinsentmasons.com,0.04439,1184.53800,119.00000,1436.59822,legal
US,https://lawcareers.net,0.30162,1824.74230,83.00000,2672.79651,legal
US,https://ohchr.org,0.00025,2102.23425,48.00000,1876.66184,legal
US,https://rollonfriday.com,0.00534,2059.26050,105.00000,1329.21726,legal
US,https://hrw.org,0.00000,1449.98500,111.00000,1034.09599,legal
US,https://wolterskluwer.eu,,,,,legal
US,https://taylor-rose.co.uk,0.00956,2420.15165,218.00000,1827.80040,legal
US,https://lexology.com,0.09332,1004.45450,44.00000,1069.96492,legal
US,https://aoshearman.com,0.01871,960.98450,391.00000,3388.95183,legal
US,https://cliffordchance.com,0.00678,5791.61050,106.00000,3006.99300,legal
US,https://whitecase.com,0.00199,3475.39800,93.00000,1598.67732,legal
US,https://slaughterandmay.com,0.00951,1515.91100,59.00000,1131.34277,legal
US,https://thelawyer.com,0.23697,2869.81600,57.00000,1625.57400,legal
US,https://herbertsmithfreehills.com,0.00231,2283.53180,51.00000,2687.81277,legal
US,https://vlex.co.uk,0.00001,828.57400,84.00000,808.73998,legal
US,https://googleplex.com,0.02446,1461.06200,30.00000,947.64496,legal
US,https://icca.ac.uk,0.01151,3164.81090,135.00000,1849.17865,legal
US,https://allaboutlaw.co.uk,0.21188,2140.94710,799.00000,3321.41834,legal
US,https://wolterskluwer.com,0.00070,3485.62300,536.00000,3149.96886,legal
US,https://actionstep.com,0.00089,2668.14200,80.00000,2249.27526,legal
US,https://co-oplegalservices.co.uk,0.00002,,,,legal
US,https://justice.gov,0.23071,2914.88620,53.00000,1591.94896,legal
US,https://addleshawgoddard.com,0.00447,6405.61450,249.00000,6864.32011,legal
US,https://wipo.int,0.07039,2085.95800,218.00000,2200.27484,legal
US,https://nortonrosefulbright.com,0.00925,2426.69800,77.00000,1858.93275,legal
US,https://barbri-prep.com,0.08598,5189.32700,203.00000,3474.94006,legal
US,https://justia.com,0.00379,1538.37640,38.00000,1489.43120,legal
US,https://taylorwessing.com,0.00189,2442.55400,120.00000,1869.60990,legal
US,https://dlapiper.com,0.00482,2301.01550,96.00000,2206.44649,legal
US,https://barstandardsboard.org.uk,0.23417,1099.37500,37.00000,1563.84233,legal
US,https://linklaters.com,0.00302,2017.18450,37.00000,1716.63865,legal
US,https://osborneclarke.com,0.30532,3289.89500,6064.00000,7949.66815,legal
US,https://twobirds.com,0.00232,1578.21200,57.00000,3046.41513,legal
US,https://e-lawresources.co.uk,0.04230,1574.90125,296.00000,2156.12256,legal
US,https://epo.org,0.01900,2773.94200,174.00000,1618.82694,legal
US,https://leighday.co.uk,0.00000,1212.45200,283.00000,1501.67263,legal
US,https://espacenet.com,0.00245,1077.56451,234.00000,1138.02501,legal
US,https://uspto.gov,0.00008,2231.93600,166.00000,1785.98156,legal
US,https://amnesty.org.uk,0.08278,858.75300,32.00000,1318.01974,legal
US,https://freshfields.com,0.00260,1993.19350,67.00000,1354.78503,legal
US,https://leap365.co.uk,0.00297,1103.86620,22.00000,1357.93522,legal
US,https://hoganlovells.com,0.00878,2653.31850,320.00000,4676.76376,legal
US,https://simmons-simmons.com,0.05099,2439.66600,184.00000,2688.79913,legal
US,https://reedsmith.com,0.46563,2914.70600,198.00000,2641.51881,legal
US,https://postofficehorizoninquiry.org.uk,0.15834,2566.05010,103.00000,2019.37145,legal
US,https://ssd.com,,,,,legal
US,https://roaep.ro,0.00000,267.50450,41.00000,1002.73482,legal
US,https://kennedyslaw.com,0.01466,1721.54925,66.00000,1190.15710,legal
US,https://egi.co.uk,0.28984,2190.89220,50.00000,1973.89330,legal
US,https://shoosmiths.com,0.00974,2008.44100,111.00000,1644.42585,legal
US,https://thelawyerportal.com,0.00248,2654.96350,57.00000,1372.32760,legal
US,https://1cor.com,0.04291,1944.65140,62.00000,1225.49191,legal
US,https://farrer.co.uk,0.00000,1284.54300,50.00000,3766.98799,legal
US,https://12twenty.com,0.00096,2995.15050,88.00000,1313.04718,legal
US,https://opus2.com,0.03400,1520.49700,34.00000,1717.62606,legal
US,https://officialinjuryclaim.org.uk,0.07415,2664.32675,16.00000,2110.70167,legal
US,https://bloomberglaw.com,0.03848,3858.33400,29.00000,3012.26127,legal
US,https://bakermckenzie.com,0.04555,2327.12850,149.00000,2779.11839,legal
US,https://dentons.com,0.47804,2958.02150,94.00000,3992.39576,legal
US,https://dhlglobalmail.com,,,,,legal
US,https://theupsstore.com,,,,,legal
US,https://parcelsapp.com,,,,,legal
US,https://truckstop.com,,,,,legal
US,https://extraspace.com,,,,,legal
US,https://oxfordlawtrove.com,,,,,legal
US,https://plusgrade.com,,,,,legal
US,https://bppserviceslimited-my.sharepoint.com,,,,,legal
UK,https://pandora.net,0.40640,3817.30500,59.00000,2581.96675,jewelry and lux
UK,https://goldsmiths.co.uk,0.00574,1418.81850,45.00000,1520.08438,jewelry and lux
UK,https://chrono24.co.uk,0.01963,818.61300,107.00000,2289.04084,jewelry and lux
UK,https://sheerluxe.com,0.00849,1795.57350,3814.00000,9131.32695,jewelry and lux
UK,https://hsamuel.co.uk,0.02187,3803.61200,1718.00000,5368.10514,jewelry and lux
UK,https://swarovski.com,0.01853,1619.95600,283.00000,1709.08952,jewelry and lux
UK,https://tjc.co.uk,0.00701,1035.27190,68.00000,1542.26118,jewelry and lux
UK,https://beaverbrooks.co.uk,0.00421,2803.47240,329.00000,3382.70021,jewelry and lux
UK,https://watchfinder.co.uk,0.00000,2057.22550,51.00000,1483.41807,jewelry and lux
UK,https://cooksongold.com,0.00074,2603.39125,358.00000,3901.40808,jewelry and lux
UK,https://tiffany.co.uk,,,,,jewelry and lux
UK,https://ernestjones.co.uk,0.00026,3328.19900,1751.00000,4648.04860,jewelry and lux
UK,https://accessorize.com,,,,,jewelry and lux
UK,https://casio.co.uk,1.30231,3038.70500,107.00000,2988.68778,jewelry and lux
UK,https://warrenjames.co.uk,,,,,jewelry and lux
UK,https://thediamondstore.co.uk,0.01275,2428.97800,104.00000,5075.36872,jewelry and lux
UK,https://rolex.com,,,,,jewelry and lux
UK,https://watches-of-switzerland.co.uk,0.00901,1458.82740,208.00000,3308.17037,jewelry and lux
UK,https://abbottlyon.com,,,,,jewelry and lux
UK,https://cartier.com,0.00000,1478.79970,556.00000,3131.54355,jewelry and lux
UK,https://bellroy.com,0.00000,2089.60250,152.00000,1739.43497,jewelry and lux
UK,https://watchuseek.com,,,,,jewelry and lux
UK,https://diamondsfactory.co.uk,0.04160,3415.25870,150.00000,3153.18045,jewelry and lux
UK,https://fhinds.co.uk,0.09036,2615.38150,220.00000,2449.07490,jewelry and lux
UK,https://gocertify.me,0.02709,1500.28320,62.00000,1376.32181,jewelry and lux
UK,https://timex.co.uk,0.00745,2658.70750,211.00000,5487.10101,jewelry and lux
UK,https://gemporia.com,,,,,jewelry and lux
UK,https://omegawatches.com,,,,,jewelry and lux
UK,https://jurawatches.co.uk,0.00481,1332.47320,250.00000,3487.28929,jewelry and lux
UK,https://swatch.com,0.49414,3300.77050,115.00000,5102.56812,jewelry and lux
UK,https://houseofwatches.co.uk,0.16261,2455.31610,379.00000,3005.64582,jewelry and lux
UK,https://fossil.com,0.14571,3170.55690,508.00000,5892.92656,jewelry and lux
UK,https://g-shock.co.uk,0.49468,2419.98050,249.00000,6528.44293,jewelry and lux
UK,https://pretavoir.co.uk,0.08211,2865.70400,257.00000,4478.71675,jewelry and lux
UK,https://tissotwatches.com,,,,,jewelry and lux
UK,https://hodinkee.com,,,,,jewelry and lux
UK,https://craftdlondon.com,0.00003,1503.26710,114.00000,1426.88176,jewelry and lux
UK,https://prya.co.uk,0.00080,3367.96025,187.00000,3234.78397,jewelry and lux
UK,https://slman.com,0.00262,1624.14690,2650.00000,2408.27442,jewelry and lux
UK,https://firstclasswatches.co.uk,0.00000,1269.04420,285.00000,1661.84956,jewelry and lux
UK,https://chisholmhunter.co.uk,0.00000,5129.24510,181.00000,4795.80461,jewelry and lux
UK,https://seikowatches.com,0.00573,8816.02500,219.00000,6094.56377,jewelry and lux
UK,https://flixtor.vip,0.00000,518.59700,16.00000,518.59700,jewelry and lux
UK,https://thbaker.co.uk,0.21151,2382.43170,783.00000,6833.47567,jewelry and lux
UK,https://wearepion.com,0.00326,3289.84700,110.00000,2672.99037,jewelry and lux
UK,https://thomassabo.com,0.02533,2214.17545,312.00000,2707.23608,jewelry and lux
UK,https://smartbuyglasses.co.uk,,,,,jewelry and lux
UK,https://lisaangel.co.uk,0.06797,2742.67350,219.00000,1779.76978,jewelry and lux
UK,https://cousinsuk.com,0.91916,2478.58830,62.00000,1672.40738,jewelry and lux
UK,https://tagheuer.com,,,,,jewelry and lux
UK,https://citizenwatch.co.uk,,,,,jewelry and lux
UK,https://austenblake.com,0.09077,3888.84840,50.00000,2902.65648,jewelry and lux
UK,https://montblanc.com,0.14121,1468.22520,263.00000,4106.48193,jewelry and lux
UK,https://fratellowatches.com,0.00142,1200.81300,52.00000,1068.26848,jewelry and lux
UK,https://mastermeltgroup.com,0.00374,3702.80000,96.00000,3714.89505,jewelry and lux
UK,https://ice.com,0.06398,9618.30250,615.00000,3966.67442,jewelry and lux
UK,https://cwsellors.co.uk,0.00006,1667.84410,404.00000,5102.36004,jewelry and lux
UK,https://fraserhart.co.uk,0.00146,2327.67550,50.00000,3290.98965,jewelry and lux
UK,https://watch.co.uk,0.49703,1894.24312,131.00000,1372.39392,jewelry and lux
UK,https://77diamonds.com,0.00334,918.43950,31.00000,1657.53997,jewelry and lux
UK,https://sekonda.com,0.02647,2299.68800,363.00000,5578.00818,jewelry and lux
UK,https://queensmith.co.uk,0.00779,1447.47850,247.00000,2796.40293,jewelry and lux
