country,target,year,month,new_referring_main_domains,referring_main_domains,category,subcategory
US,flexispot.com,2025,1,110,3994,furniture,
US,local.biglots.com,2025,1,90,2325,furniture,
US,ethanallen.com,2025,1,272,11212,furniture,
US,casper.com,2025,1,353,13153,furniture,
US,joybird.com,2025,1,106,3176,furniture,
US,studiodesigner.com,2025,1,12,447,furniture,
US,afw.com,2025,1,148,6886,furniture,
US,revivalrugs.com,2025,1,51,1226,furniture,
US,bassettfurniture.com,2025,1,126,9366,furniture,
US,cityfurniture.com,2025,1,68,2400,furniture,
US,burrow.com,2025,1,44,2294,furniture,
US,colemanfurniture.com,2025,1,92,4587,furniture,
US,gosearches.net,2025,1,6,235,furniture,
US,1stopbedrooms.com,2025,1,111,14768,furniture,
US,interiordefine.com,2025,1,60,1918,furniture,
US,avocadogreenmattress.com,2025,1,156,4836,furniture,
US,rentacenter.com,2025,1,134,4264,furniture,
US,furniturerow.com,2025,1,68,3596,furniture,
US,haworth.com,2025,1,157,5857,furniture,
US,scandinaviandesigns.com,2025,1,65,1591,furniture,
US,bludot.com,2025,1,73,3540,furniture,
US,kathykuohome.com,2025,1,192,19653,furniture,
US,povison.com,2025,1,98,872,furniture,
US,costway.com,2025,1,163,6972,furniture,
US,autonomous.ai,2025,1,407,11097,furniture,
US,goloadup.com,2025,1,107,3742,furniture,
US,homelegance.com,2025,1,21,2344,furniture,
US,2modern.com,2025,1,126,5076,furniture,
US,uttermost.com,2025,1,43,2240,furniture,
US,uppababy.com,2025,1,101,3775,furniture,
US,anabei.com,2025,1,19,125,furniture,
US,puffy.com,2025,1,104,2930,furniture,
US,vakkerlight.com,2025,1,37,1537,furniture,
US,hernest.com,2025,1,13,467,furniture,
US,brooklynbedding.com,2025,1,63,2112,furniture,
US,americansignaturefurniture.com,2025,1,57,5587,furniture,
US,homedepot.com.mx,2025,1,122,5078,furniture,
US,acmecorp.com,2025,1,37,922,furniture,
US,slumberland.com,2025,1,81,2799,furniture,
US,thewoodveneerhub.com,2025,1,33,543,furniture,
US,coasteramer.com,2025,1,8,333,furniture,
US,btod.com,2025,1,113,6170,furniture,
US,albanypark.com,2025,1,34,802,furniture,
US,walkeredison.com,2025,1,63,984,furniture,
US,polyandbark.com,2025,1,53,1275,furniture,
US,vari.com,2025,1,57,2952,furniture,
US,plankandbeam.com,2025,1,29,354,furniture,
US,finnishdesignshop.com,2025,1,96,4084,furniture,
US,silkandsnow.com,2025,1,40,1169,furniture,
US,amerisleep.com,2025,1,239,11264,furniture,
US,designfiles.co,2025,1,35,1166,furniture,
US,afastores.com,2025,1,45,2252,furniture,
US,maidenhome.com,2025,1,24,1024,furniture,
US,mathishome.com,2025,1,70,951,furniture,
US,floydhome.com,2025,1,65,1655,furniture,
US,arteriorshome.com,2025,1,47,2598,furniture,
US,foagroup.com,2025,1,32,969,furniture,
US,modani.com,2025,1,33,1526,furniture,
US,hookerfurniture.com,2025,1,47,2846,furniture,
US,nationalbusinessfurniture.com,2025,1,41,1791,furniture,
US,belfurniture.com,2025,1,35,746,furniture,
US,zinus.com,2025,1,54,1522,furniture,
UK,lovingitvegan.com,2025,1,196,15709,food and drink,vegan
UK,peta.org,2025,1,1227,79288,food and drink,vegan
UK,schoolnightvegan.com,2025,1,48,1595,food and drink,vegan
UK,veganfoodandliving.com,2025,1,162,6828,food and drink,vegan
UK,healthylivingjames.co.uk,2025,1,23,1332,food and drink,vegan
UK,planthood.co.uk,2025,1,3,88,food and drink,vegan
UK,vegansociety.com,2025,1,375,17388,food and drink,vegan
UK,mildreds.com,2025,1,14,646,food and drink,vegan
UK,solgrid365.sharepoint.com,2025,1,0,5,food and drink,vegan
UK,itdoesnttastelikechicken.com,2025,1,158,12023,food and drink,vegan
UK,veganricha.com,2025,1,182,16336,food and drink,vegan
UK,bppserviceslimited.sharepoint.com,2025,1,2,3,food and drink,vegan
UK,vegconomist.com,2025,1,140,6658,food and drink,vegan
UK,frommybowl.com,2025,1,144,12073,food and drink,vegan
UK,pickuplimes.com,2025,1,107,3531,food and drink,vegan
UK,theplantbasedschool.com,2025,1,75,1959,food and drink,vegan
UK,vegankind.com,2025,1,20,1395,food and drink,vegan
UK,eatwithclarity.com,2025,1,156,3392,food and drink,vegan
UK,elavegan.com,2025,1,166,15650,food and drink,vegan
UK,vegsoc.org,2025,1,63,6306,food and drink,vegan
UK,thefoodietakesflight.com,2025,1,83,2507,food and drink,vegan
UK,theconsciousplantkitchen.com,2025,1,127,6987,food and drink,vegan
UK,plantyou.com,2025,1,81,2188,food and drink,vegan
UK,wearesovegan.com,2025,1,37,2623,food and drink,vegan
UK,veganuary.com,2025,1,553,11510,food and drink,vegan
UK,myvegan.com,2025,1,28,718,food and drink,vegan
UK,gazoakleychef.com,2025,1,27,1321,food and drink,vegan
UK,thebananadiaries.com,2025,1,83,7149,food and drink,vegan
UK,nourishingamy.com,2025,1,20,575,food and drink,vegan
UK,vegetarianexpress.co.uk,2025,1,7,357,food and drink,vegan
UK,lafauxmagerie.com,2025,1,11,324,food and drink,vegan
UK,rainbownourishments.com,2025,1,74,4004,food and drink,vegan
UK,madeleineolivia.co.uk,2025,1,18,569,food and drink,vegan
UK,abillion.com,2025,1,77,2211,food and drink,vegan
UK,addictedtodates.com,2025,1,53,1809,food and drink,vegan
UK,bytheforkful.com,2025,1,37,844,food and drink,vegan
UK,ombar.com,2025,1,6,553,food and drink,vegan
UK,throughthefibrofog.com,2025,1,42,1716,food and drink,vegan
UK,thegoodshoppingguide.com,2025,1,44,1442,food and drink,vegan
UK,thehappypear.ie,2025,1,32,1590,food and drink,vegan
UK,viva.org.uk,2025,1,84,3716,food and drink,vegan
UK,veo.world,2025,1,9,396,food and drink,vegan
UK,this.co,2025,1,36,803,food and drink,vegan
UK,positivebakes.com,2025,1,13,618,food and drink,vegan
UK,shop.ombar.com,2025,1,2,73,food and drink,vegan
UK,lucyandlentils.co.uk,2025,1,12,932,food and drink,vegan
UK,gfi.org,2025,1,170,8945,food and drink,vegan
UK,crowdedkitchen.com,2025,1,92,3414,food and drink,vegan
UK,parentingexpert.co.uk,2025,1,15,259,food and drink,vegan
UK,onegreenplanet.org,2025,1,339,25384,food and drink,vegan
UK,vegnews.com,2025,1,401,21425,food and drink,vegan
UK,thepeskyvegan.com,2025,1,32,1101,food and drink,vegan
UK,bakedbyclo.com,2025,1,44,2188,food and drink,vegan
UK,plantbaes.com,2025,1,22,181,food and drink,vegan
UK,makeitdairyfree.com,2025,1,117,4999,food and drink,vegan
UK,greensingles.com,2025,1,11,540,food and drink,vegan
UK,alternativestores.com,2025,1,17,426,food and drink,vegan
UK,thelittleblogofvegan.com,2025,1,37,1368,food and drink,vegan
UK,beyondmeat.com,2025,1,198,13658,food and drink,vegan
UK,namawell.com,2025,1,51,1018,food and drink,vegan
UK,mightyplants.com,2025,1,5,173,food and drink,vegan
UK,aegeandelight.com,2025,1,16,354,food and drink,vegan
UK,thelittlelondonvegan.com,2025,1,10,89,food and drink,vegan
UK,hukitchen.co.uk,2025,1,4,88,food and drink,vegan
UK,sarahsvegankitchen.com,2025,1,36,1629,food and drink,vegan
UK,silolondon.com,2025,1,23,802,food and drink,vegan
UK,vegancocotte.com,2025,1,27,642,food and drink,vegan
UK,theveganlarder.com,2025,1,39,1762,food and drink,vegan
UK,heartfultable.com,2025,1,34,647,food and drink,vegan
UK,plantbasedjess.com,2025,1,31,1009,food and drink,vegan
UK,satvicmovement.org,2025,1,29,527,food and drink,vegan
UK,thefullhelping.com,2025,1,87,5356,food and drink,vegan
UK,quorn.us,2025,1,32,1747,food and drink,vegan
UK,vancouverwithlove.com,2025,1,28,873,food and drink,vegan
UK,myplantifulcooking.com,2025,1,51,1975,food and drink,vegan
UK,sweetsimplevegan.com,2025,1,100,5425,food and drink,vegan
UK,plantbasedonabudget.com,2025,1,101,3603,food and drink,vegan
UK,veganrecipeclub.org.uk,2025,1,15,1012,food and drink,vegan
UK,plantbasedrdblog.com,2025,1,48,1133,food and drink,vegan
UK,cultured.guru,2025,1,35,1109,food and drink,vegan
UK,jvs.org.uk,2025,1,10,758,food and drink,vegan
UK,oh-donuts-z337.squarespace.com,2025,1,0,1,food and drink,vegan
UK,rhythm108.com,2025,1,8,222,food and drink,vegan
UK,joyridesweets.com,2025,1,20,756,food and drink,vegan
UK,zardyplants.com,2025,1,64,3002,food and drink,vegan
UK,foodsorcery.co.uk,2025,1,10,223,food and drink,vegan
UK,hipchocolate.com,2025,1,16,330,food and drink,vegan
UK,milkyplant.com,2025,1,20,343,food and drink,vegan
UK,nutriciously.com,2025,1,87,4758,food and drink,vegan
UK,jamdelish.co.uk,2025,1,9,144,food and drink,vegan
UK,veganpunks.com,2025,1,44,1762,food and drink,vegan
UK,myquietkitchen.com,2025,1,60,3369,food and drink,vegan
UK,vegfest.co.uk,2025,1,13,1151,food and drink,vegan
UK,plantifullybasedblog.com,2025,1,50,1174,food and drink,vegan
UK,edibleethics.com,2025,1,18,253,food and drink,vegan
UK,monsterenergy.com,2025,1,263,12066,food and drink,beverages
UK,masterofmalt.com,2025,1,265,10892,food and drink,beverages
UK,beer52.com,2025,1,39,1755,food and drink,beverages
UK,laithwaites.co.uk,2025,1,47,2063,food and drink,beverages
UK,thewinesociety.com,2025,1,62,2881,food and drink,beverages
UK,costa.co.uk,2025,1,108,6204,food and drink,beverages
UK,thewhiskyexchange.com,2025,1,294,15409,food and drink,beverages
UK,untappd.com,2025,1,706,27765,food and drink,beverages
UK,waitrosecellar.com,2025,1,24,1525,food and drink,beverages
UK,vivino.com,2025,1,310,16928,food and drink,beverages
UK,brewdog.com,2025,1,190,13386,food and drink,beverages
UK,camra.org.uk,2025,1,121,6373,food and drink,beverages
UK,bbr.com,2025,1,86,4036,food and drink,beverages
UK,stocklinkonline.com,2025,1,4,55,food and drink,beverages
UK,starbucks.co.uk,2025,1,104,4998,food and drink,beverages
UK,virginwines.co.uk,2025,1,61,1827,food and drink,beverages
UK,wine-searcher.com,2025,1,500,23503,food and drink,beverages
UK,breww.com,2025,1,9,144,food and drink,beverages
UK,perfectdraft.com,2025,1,29,1717,food and drink,beverages
UK,pepsico.com,2025,1,749,24769,food and drink,beverages
UK,decanter.com,2025,1,273,14054,food and drink,beverages
UK,restaurantonline.co.uk,2025,1,63,4421,food and drink,beverages
UK,coca-cola.com,2025,1,1362,50551,food and drink,beverages
UK,drinksupermarket.com,2025,1,75,4955,food and drink,beverages
UK,sellar.io,2025,1,8,341,food and drink,beverages
UK,coffeeblog.co.uk,2025,1,40,2498,food and drink,beverages
UK,whiskyshop.com,2025,1,120,2773,food and drink,beverages
UK,ravecoffee.co.uk,2025,1,30,950,food and drink,beverages
UK,cellartracker.com,2025,1,69,3795,food and drink,beverages
UK,royalmilewhiskies.com,2025,1,48,1474,food and drink,beverages
UK,thedrinksbusiness.com,2025,1,284,15710,food and drink,beverages
UK,swiftserver.co.uk,2025,1,6,145,food and drink,beverages
UK,origincoffee.co.uk,2025,1,52,1063,food and drink,beverages
UK,gails.com,2025,1,42,1947,food and drink,beverages
UK,diffordsguide.com,2025,1,190,7579,food and drink,beverages
UK,laywheeler.com,2025,1,13,519,food and drink,beverages
UK,liquor.com,2025,1,495,24643,food and drink,beverages
UK,wsetglobal.com,2025,1,99,5287,food and drink,beverages
UK,devonshiresoho.co.uk,2025,1,20,257,food and drink,beverages
UK,lvmh.com,2025,1,647,19041,food and drink,beverages
UK,rposcloud.com,2025,1,2,24,food and drink,beverages
UK,houseofmalt.co.uk,2025,1,36,1058,food and drink,beverages
UK,whiskybase.com,2025,1,161,4278,food and drink,beverages
UK,diageo.com,2025,1,306,13173,food and drink,beverages
UK,whiskyauctioneer.com,2025,1,60,1776,food and drink,beverages
UK,guinness.com,2025,1,158,10185,food and drink,beverages
UK,resos.com,2025,1,85,2509,food and drink,beverages
UK,kaffekapslen.co.uk,2025,1,21,128,food and drink,beverages
UK,ratebeer.com,2025,1,103,10768,food and drink,beverages
UK,yapsterchat.com,2025,1,3,32,food and drink,beverages
UK,hedonism.co.uk,2025,1,43,1598,food and drink,beverages
UK,sundaytimeswineclub.co.uk,2025,1,16,536,food and drink,beverages
UK,craftginclub.co.uk,2025,1,38,1722,food and drink,beverages
UK,jancisrobinson.com,2025,1,98,6338,food and drink,beverages
UK,meileaf.com,2025,1,11,424,food and drink,beverages
UK,trailapp.com,2025,1,10,279,food and drink,beverages
UK,thespiritsbusiness.com,2025,1,238,11180,food and drink,beverages
UK,ccep.com,2025,1,21,839,food and drink,beverages
UK,diageo-my.sharepoint.com,2025,1,0,3,food and drink,beverages
UK,carlsbergmarstons.co.uk,2025,1,8,541,food and drink,beverages
UK,dolce-gusto.co.uk,2025,1,22,1525,food and drink,beverages
UK,lyres.co.uk,2025,1,13,447,food and drink,beverages
UK,winesdirect.com,2025,1,27,496,food and drink,beverages
UK,pepsico.sharepoint.com,2025,1,0,10,food and drink,beverages
UK,vipbottles.co.uk,2025,1,34,2017,food and drink,beverages
UK,drydrinker.com,2025,1,35,891,food and drink,beverages
UK,thewhiskyworld.com,2025,1,115,2204,food and drink,beverages
UK,beerhunter.co.uk,2025,1,17,550,food and drink,beverages
UK,wordswithfriends.com,2025,1,46,1589,food and drink,beverages
UK,vinatis.co.uk,2025,1,37,851,food and drink,beverages
UK,coffeeforums.co.uk,2025,1,21,1238,food and drink,beverages
UK,averys.com,2025,1,19,619,food and drink,beverages
UK,cpllearning.com,2025,1,17,467,food and drink,beverages
UK,clumsygoat.co.uk,2025,1,14,242,food and drink,beverages
UK,inn-express.com,2025,1,6,132,food and drink,beverages
UK,htfw.com,2025,1,57,1851,food and drink,beverages
UK,katto.shop,2025,1,17,173,food and drink,beverages
UK,yourcoca-cola.co.uk,2025,1,9,395,food and drink,beverages
UK,beavertownbrewery.co.uk,2025,1,27,1502,food and drink,beverages
UK,baileys.com,2025,1,91,5197,food and drink,beverages
UK,superbexperience.com,2025,1,87,3260,food and drink,beverages
UK,noblerot.co.uk,2025,1,115,1206,food and drink,beverages
UK,dutchbarn.com,2025,1,17,129,food and drink,beverages
UK,anheuserbuschinbev.sharepoint.com,2025,1,0,9,food and drink,beverages
UK,shopcoffee.co.uk,2025,1,12,1101,food and drink,beverages
UK,arborales.co.uk,2025,1,4,282,food and drink,beverages
UK,coffeehit.co.uk,2025,1,14,453,food and drink,beverages
UK,sigmacoffee.co.uk,2025,1,2,62,food and drink,beverages
UK,winefolly.com,2025,1,513,17295,food and drink,beverages
UK,auvodka.co.uk,2025,1,15,381,food and drink,beverages
UK,vinvm.co.uk,2025,1,26,636,food and drink,beverages
UK,coffeeitalia.co.uk,2025,1,20,1024,food and drink,beverages
UK,do-it-at-home.co.uk,2025,1,24,252,food and drink,beverages
UK,johnniewalker.com,2025,1,205,7329,food and drink,beverages
UK,nescafe.com,2025,1,207,8618,food and drink,beverages
UK,datathistle.com,2025,1,57,1688,food and drink,beverages
UK,edringtoncom-my.sharepoint.com,2025,1,1,1,food and drink,beverages
UK,bellabarista.co.uk,2025,1,33,963,food and drink,beverages
UK,monsterenergy.com,2025,1,263,12066,food and drink,beverages
UK,masterofmalt.com,2025,1,265,10892,food and drink,beverages
UK,beer52.com,2025,1,39,1755,food and drink,beverages
UK,laithwaites.co.uk,2025,1,47,2063,food and drink,beverages
UK,thewinesociety.com,2025,1,62,2881,food and drink,beverages
UK,costa.co.uk,2025,1,108,6204,food and drink,beverages
UK,thewhiskyexchange.com,2025,1,294,15409,food and drink,beverages
UK,untappd.com,2025,1,706,27765,food and drink,beverages
UK,waitrosecellar.com,2025,1,24,1525,food and drink,beverages
UK,vivino.com,2025,1,310,16928,food and drink,beverages
UK,brewdog.com,2025,1,190,13386,food and drink,beverages
UK,camra.org.uk,2025,1,121,6373,food and drink,beverages
UK,bbr.com,2025,1,86,4036,food and drink,beverages
UK,stocklinkonline.com,2025,1,4,55,food and drink,beverages
UK,starbucks.co.uk,2025,1,104,4998,food and drink,beverages
UK,virginwines.co.uk,2025,1,61,1827,food and drink,beverages
UK,wine-searcher.com,2025,1,500,23503,food and drink,beverages
UK,breww.com,2025,1,9,144,food and drink,beverages
UK,perfectdraft.com,2025,1,29,1717,food and drink,beverages
UK,pepsico.com,2025,1,749,24769,food and drink,beverages
UK,decanter.com,2025,1,273,14054,food and drink,beverages
UK,restaurantonline.co.uk,2025,1,63,4421,food and drink,beverages
UK,coca-cola.com,2025,1,1362,50551,food and drink,beverages
UK,drinksupermarket.com,2025,1,75,4955,food and drink,beverages
UK,sellar.io,2025,1,8,341,food and drink,beverages
UK,coffeeblog.co.uk,2025,1,40,2498,food and drink,beverages
UK,whiskyshop.com,2025,1,120,2773,food and drink,beverages
UK,ravecoffee.co.uk,2025,1,30,950,food and drink,beverages
UK,cellartracker.com,2025,1,69,3795,food and drink,beverages
UK,royalmilewhiskies.com,2025,1,48,1474,food and drink,beverages
UK,thedrinksbusiness.com,2025,1,284,15710,food and drink,beverages
UK,swiftserver.co.uk,2025,1,6,145,food and drink,beverages
UK,origincoffee.co.uk,2025,1,52,1063,food and drink,beverages
UK,gails.com,2025,1,42,1947,food and drink,beverages
UK,diffordsguide.com,2025,1,190,7579,food and drink,beverages
UK,laywheeler.com,2025,1,13,519,food and drink,beverages
UK,liquor.com,2025,1,495,24643,food and drink,beverages
UK,wsetglobal.com,2025,1,99,5287,food and drink,beverages
UK,devonshiresoho.co.uk,2025,1,20,257,food and drink,beverages
UK,lvmh.com,2025,1,647,19041,food and drink,beverages
UK,rposcloud.com,2025,1,2,24,food and drink,beverages
UK,houseofmalt.co.uk,2025,1,36,1058,food and drink,beverages
UK,whiskybase.com,2025,1,161,4278,food and drink,beverages
UK,diageo.com,2025,1,306,13173,food and drink,beverages
UK,whiskyauctioneer.com,2025,1,60,1776,food and drink,beverages
UK,guinness.com,2025,1,158,10185,food and drink,beverages
UK,resos.com,2025,1,85,2509,food and drink,beverages
UK,kaffekapslen.co.uk,2025,1,21,128,food and drink,beverages
UK,ratebeer.com,2025,1,103,10768,food and drink,beverages
UK,yapsterchat.com,2025,1,3,32,food and drink,beverages
UK,hedonism.co.uk,2025,1,43,1598,food and drink,beverages
UK,sundaytimeswineclub.co.uk,2025,1,16,536,food and drink,beverages
UK,craftginclub.co.uk,2025,1,38,1722,food and drink,beverages
UK,jancisrobinson.com,2025,1,98,6338,food and drink,beverages
UK,meileaf.com,2025,1,11,424,food and drink,beverages
UK,trailapp.com,2025,1,10,279,food and drink,beverages
UK,thespiritsbusiness.com,2025,1,238,11180,food and drink,beverages
UK,ccep.com,2025,1,21,839,food and drink,beverages
UK,diageo-my.sharepoint.com,2025,1,0,3,food and drink,beverages
UK,carlsbergmarstons.co.uk,2025,1,8,541,food and drink,beverages
UK,dolce-gusto.co.uk,2025,1,22,1525,food and drink,beverages
UK,lyres.co.uk,2025,1,13,447,food and drink,beverages
UK,winesdirect.com,2025,1,27,496,food and drink,beverages
UK,pepsico.sharepoint.com,2025,1,0,10,food and drink,beverages
UK,vipbottles.co.uk,2025,1,34,2017,food and drink,beverages
UK,drydrinker.com,2025,1,35,891,food and drink,beverages
UK,thewhiskyworld.com,2025,1,115,2204,food and drink,beverages
UK,beerhunter.co.uk,2025,1,17,550,food and drink,beverages
UK,wordswithfriends.com,2025,1,46,1589,food and drink,beverages
UK,vinatis.co.uk,2025,1,37,851,food and drink,beverages
UK,coffeeforums.co.uk,2025,1,21,1238,food and drink,beverages
UK,averys.com,2025,1,19,619,food and drink,beverages
UK,cpllearning.com,2025,1,17,467,food and drink,beverages
UK,clumsygoat.co.uk,2025,1,14,242,food and drink,beverages
UK,inn-express.com,2025,1,6,132,food and drink,beverages
UK,htfw.com,2025,1,57,1851,food and drink,beverages
UK,katto.shop,2025,1,17,173,food and drink,beverages
UK,yourcoca-cola.co.uk,2025,1,9,395,food and drink,beverages
UK,beavertownbrewery.co.uk,2025,1,27,1502,food and drink,beverages
UK,baileys.com,2025,1,91,5197,food and drink,beverages
UK,superbexperience.com,2025,1,87,3260,food and drink,beverages
UK,noblerot.co.uk,2025,1,115,1206,food and drink,beverages
UK,dutchbarn.com,2025,1,17,129,food and drink,beverages
UK,anheuserbuschinbev.sharepoint.com,2025,1,0,9,food and drink,beverages
UK,shopcoffee.co.uk,2025,1,12,1101,food and drink,beverages
UK,arborales.co.uk,2025,1,4,282,food and drink,beverages
UK,coffeehit.co.uk,2025,1,14,453,food and drink,beverages
UK,sigmacoffee.co.uk,2025,1,2,62,food and drink,beverages
UK,winefolly.com,2025,1,513,17295,food and drink,beverages
UK,auvodka.co.uk,2025,1,15,381,food and drink,beverages
UK,vinvm.co.uk,2025,1,26,636,food and drink,beverages
UK,coffeeitalia.co.uk,2025,1,20,1024,food and drink,beverages
UK,do-it-at-home.co.uk,2025,1,24,252,food and drink,beverages
UK,johnniewalker.com,2025,1,205,7329,food and drink,beverages
UK,nescafe.com,2025,1,207,8618,food and drink,beverages
UK,datathistle.com,2025,1,57,1688,food and drink,beverages
